,사용월,호선명,지하철역,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,lat,lng
16309,202009,07호선,온수,9096,12844,6137,11087,10877,5249,37.492258,126.823388
16310,202009,07호선,용마산,3570,8873,5183,6183,6828,4235,37.573647,127.086727
16311,202009,07호선,이수,12695,38478,24978,25821,37699,21043,37.486263,126.981989
16312,202009,07호선,장승배기,7108,15640,9113,11756,14233,7683,37.504898,126.93915
16313,202009,07호선,장암,1271,1774,2048,3263,2934,1605,37.700109,127.053196
16314,202009,07호선,중계,12062,18095,9424,14763,13425,7421,37.644583,127.064303
16315,202009,07호선,중곡,8288,16786,8331,12552,12058,8376,37.565923,127.08432
16316,202009,07호선,중화,7272,20196,9501,13782,15744,9968,37.602545,127.079264
16317,202009,07호선,천왕,6239,11420,6590,10382,10292,5674,37.486637,126.838713
16318,202009,07호선,철산,13937,29077,21337,27624,29145,18184,37.47605,126.867911
16319,202009,07호선,청담,52288,125399,81272,52278,94726,49308,37.519365,127.05335
16320,202009,07호선,춘의,25769,47510,15546,24166,37096,13988,37.503663,126.787036
16321,202009,07호선,태릉입구,6935,14961,8377,13103,14612,8987,37.617983,127.07512
16322,202009,07호선,하계,13689,21158,14955,21593,18891,11534,37.636352,127.06799
16323,202009,07호선,학동,48255,164307,114819,60967,138554,67820,37.514229,127.031656
16324,202009,08호선,가락시장,13058,32182,15968,15981,23413,10699,37.492522,127.118234
16325,202009,08호선,강동구청,12127,31951,12335,15054,23653,9384,37.530341,127.120508
16326,202009,08호선,남한산성입구,10781,20388,11600,17250,19534,10035,37.451535,127.159816
16327,202009,08호선,단대오거리,9347,15504,7961,13473,17624,8936,37.44521,127.156866
16328,202009,08호선,모란,3296,6431,4445,7508,7967,4790,37.43213,127.129087
16329,202009,08호선,몽촌토성,7386,19420,10852,11720,16653,7564,37.517409,127.112359
16330,202009,08호선,문정,40335,140681,70885,58332,103206,38972,37.485855,127.1225
16331,202009,08호선,복정,10424,16207,8643,18012,21396,13047,37.470047,127.126662
16332,202009,08호선,산성,4338,7351,5421,8578,7332,4114,37.457122,127.149908
16333,202009,08호선,석촌,6810,19049,14549,12062,16581,9106,37.505431,127.106979
16334,202009,08호선,송파,9533,16432,8607,10538,13966,7026,37.499703,127.112183
16335,202009,08호선,수진,3016,8069,4312,7592,6591,3482,37.437428,127.140722
16336,202009,08호선,신흥,2850,6096,4347,6380,6623,3834,37.440918,127.147564
16337,202009,08호선,암사,7818,15988,11578,17491,18802,10962,37.55021,127.127562
16338,202009,08호선,잠실,22997,61513,32269,32781,51469,28763,37.51395,127.102234
16339,202009,08호선,장지,21389,41386,31057,30119,40510,25786,37.478703,127.126191
16340,202009,08호선,천호,13035,23443,21373,22323,25267,16969,37.538397,127.123572
16341,202009,09호선,가양,19799,34966,21732,29004,35291,17520,37.561391,126.854456
16342,202009,09호선,개화,3074,4975,2295,4474,6102,2751,37.578608,126.798153
16343,202009,09호선,고속터미널,15069,21311,21283,22139,24067,20768,37.50481,127.004943
16344,202009,09호선,공항시장,1713,3398,2432,3475,3213,2220,37.563726,126.810678
16345,202009,09호선,구반포,3000,6216,3995,5099,7263,3811,37.501364,126.987332
16346,202009,09호선,국회의사당,36417,123851,52986,50944,94281,32466,37.528105,126.917874
16347,202009,09호선,김포공항,13514,18254,15112,14611,16139,12933,37.562434,126.801058
16348,202009,09호선,노들,1766,3214,2529,5067,5062,3219,37.512887,126.953222
16349,202009,09호선,노량진,22537,44164,23577,33312,43866,22989,37.514219,126.942454
16350,202009,09호선,당산,13469,35591,20209,26963,39610,20725,37.53438,126.902281
16351,202009,09호선,동작,1395,2461,1479,2621,3564,1776,37.502971,126.979306
16352,202009,09호선,등촌,6220,15080,9072,12350,15518,7464,37.550632,126.865689
16353,202009,09호선,마곡나루,9040,30746,16928,20137,29106,13884,37.567336,126.829497
16354,202009,09호선,사평,3906,5689,2842,5565,5667,3512,37.504206,127.015259
16355,202009,09호선,샛강,13036,26076,11817,14742,22314,8906,37.517274,126.928422
16356,202009,09호선,선유도,9621,29922,13407,15081,27182,10913,37.53802,126.893525
16357,202009,09호선,신논현,39028,76993,78046,63895,89550,63879,37.504598,127.02506
16358,202009,09호선,신목동,2496,4637,2227,4625,4892,2279,37.544277,126.88308
16359,202009,09호선,신반포,5800,7141,4552,6913,6743,3801,37.503415,126.995925
16360,202009,09호선,신방화,4292,9483,4954,7264,8323,4521,37.567532,126.816601
16361,202009,09호선,양천향교,8922,29214,12856,15624,24701,10057,37.568381,126.841333
16362,202009,09호선,여의도,100706,119883,47969,93043,108598,45487,37.521624,126.924191
16363,202009,09호선,염창,7024,20200,10361,17406,21256,11255,37.546936,126.874916
16364,202009,09호선,증미,6699,29031,10751,12419,24965,8286,37.557402,126.861939
16365,202009,09호선,흑석,9717,13374,10675,16392,13794,7601,37.50877,126.963708
16366,202009,09호선,둔촌오륜,2587,2410,635,1975,1907,979,37.51951723,127.1387072
16367,202009,09호선,봉은사,27748,72416,47914,40940,64748,34281,37.514219,127.060245
16368,202009,09호선,삼성중앙,12069,33020,23359,16876,31842,13716,37.513011,127.053282
16369,202009,09호선,삼전,3330,8216,5768,7624,9811,5651,37.5044943,127.0874761
16370,202009,09호선,석촌,3775,7926,7701,10232,12059,7549,37.505431,127.106979
16371,202009,09호선,석촌고분,3334,8951,6313,7091,9595,5147,37.50256612,127.096963
16372,202009,09호선,선정릉,13773,45179,36893,21632,40596,23096,37.51098,127.043593
16373,202009,09호선,송파나루,2922,7646,5264,5616,8184,4571,37.51030798,127.1122411
16374,202009,09호선,언주,15177,47709,33988,26944,43447,20925,37.507287,127.033868
16375,202009,09호선,올림픽공원,3799,9259,5412,11515,12841,5923,37.516078,127.130848
16376,202009,09호선,종합운동장,3793,7740,5460,6881,9092,5295,37.510997,127.073642
16377,202009,09호선,중앙보훈병원,9397,15855,10012,15160,10732,4357,37.52887027,127.1484913
16378,202009,09호선,한성백제,1403,4518,2572,3967,5220,2500,37.5166082,127.1162587
16379,202009,경강선,경기광주,3993,6978,3371,7766,7009,3942,37.399907,126.630347
16380,202009,경강선,곤지암,4374,4371,2163,5191,5095,2108,37.351315,127.34674
16381,202009,경강선,부발,2709,5245,1453,4658,4953,1959,37.260192,127.490277
16382,202009,경강선,삼동,1807,1944,975,2412,2607,1280,37.409522,127.20336
16383,202009,경강선,세종대왕릉,507,562,340,588,577,279,37.295309,127.570938
16384,202009,경강선,신둔도예촌,1476,2637,1027,2573,2530,961,37.317185,127.40476
16385,202009,경강선,여주,1974,2257,2370,3264,2432,2426,37.282701,127.628607
16386,202009,경강선,이매,1427,2220,1123,1772,1881,976,37.396104,127.12827
16387,202009,경강선,이천,4155,5596,3614,4457,5684,3108,37.265579,127.44226
16388,202009,경강선,초월,3226,4690,1575,4148,4523,2080,37.374419,127.299
16389,202009,경강선,판교,9313,20480,14449,10241,17141,11561,37.394761,127.111217
16390,202009,01호선,가산디지털단지,46239,129822,64960,53675,91876,39058,37.481072,126.882343
16391,202009,01호선,관악,4708,8473,7315,9704,9364,5555,37.419232,126.908706
16392,202009,01호선,광명,3563,2844,2841,1234,5897,5810,37.416182,126.884466
16393,202009,01호선,구로,31581,73001,39003,43138,61074,27154,37.503039,126.881966
16394,202009,01호선,군포,26988,41757,6685,17120,32602,11096,37.35356,126.948462
16395,202009,01호선,금정,36619,74562,25006,45951,62504,27674,37.372221,126.943429
16396,202009,01호선,금천구청,13768,25659,9455,13894,22202,10192,37.455626,126.89398
16397,202009,01호선,남영,17921,45125,25815,21567,41636,15353,37.541021,126.9713
16398,202009,01호선,노량진,7454,13662,8345,12967,16062,10173,37.514219,126.942454
16399,202009,01호선,당정,7350,13624,4348,9194,13021,5621,37.344285,126.948345
16400,202009,01호선,대방,31655,41670,17616,27023,39563,15078,37.513342,126.926382
16401,202009,01호선,독산,35973,87252,38417,42689,62711,29917,37.466613,126.889249
16402,202009,01호선,두정,6017,6963,6523,9546,9580,6321,36.833705,127.14896
16403,202009,01호선,명학,22515,45670,11056,22002,30829,11238,37.384653,126.935433
16404,202009,01호선,병점,17760,20300,10092,24902,26836,14363,37.207503,127.032731
16405,202009,01호선,서동탄,1492,1573,651,1681,2227,865,37.195504,127.051672
16406,202009,01호선,서울,2203,2803,1497,7099,8621,7213,37.554648,126.972559
16407,202009,01호선,서정리,9563,10671,4424,15663,14760,8472,37.056496,127.052819
16408,202009,01호선,석수,10881,15769,10363,15584,17063,9704,37.435047,126.902295
16409,202009,01호선,성균관대,8090,16731,10906,18741,19300,11428,37.300349,126.97075
16410,202009,01호선,성환,9597,10309,5027,12249,9912,4642,36.916076,127.126964
16411,202009,01호선,세류,4085,3952,2436,4850,4707,2940,37.245025,127.013222
16412,202009,01호선,세마,2980,5259,1807,4104,5006,2076,37.187533,127.04318
16413,202009,01호선,송탄,4336,6175,3173,6522,7850,4633,37.075696,127.054301
16414,202009,01호선,수원,43329,54777,47751,63007,73945,58699,37.265974,126.999874
16415,202009,01호선,신길,14307,24890,9194,15903,27357,11204,37.517122,126.917169
16416,202009,01호선,신도림,6685,14330,5564,7678,13343,5347,37.508725,126.891295
16417,202009,01호선,안양,14758,29487,22558,33214,31940,20571,37.401592,126.922874
16418,202009,01호선,영등포,51652,104741,76448,79146,122528,72931,37.515504,126.907628
16419,202009,01호선,오산,19698,16608,10511,19966,22002,12514,37.145885,127.06672
16420,202009,01호선,오산대,3704,6745,2709,5351,6704,3171,37.168953,127.063197
16421,202009,01호선,용산,54482,115507,72067,79176,114928,68875,37.529849,126.964561
16422,202009,01호선,의왕,20344,21612,6901,18577,19177,9338,37.320852,126.948217
16423,202009,01호선,지제,7017,4888,2352,7515,6599,4487,37.0188,127.070444
16424,202009,01호선,직산,1870,2628,676,1936,2169,925,36.870593,127.143904
16425,202009,01호선,진위,5993,6646,1110,5159,7406,2819,37.109447,127.062278
16426,202009,01호선,천안,4326,7242,7338,9898,10312,7359,36.810005,127.146826
16427,202009,01호선,평택,13745,17597,14813,22684,22988,16690,36.990726,127.085159
16428,202009,01호선,화서,4202,7558,4464,9084,8056,4658,37.283862,126.989627
16429,202009,경원선,가능,4906,11977,7127,8990,8032,5411,37.74859951,127.0441759
16430,202009,경원선,광운대,4562,8830,6713,9578,8700,5169,37.62396192,127.0618277
16431,202009,경원선,녹양,3711,8227,3878,5795,6691,3554,37.7596163,127.0423211
16432,202009,경원선,녹천,2820,4071,1986,4696,4246,3018,37.64472641,127.0514811
16433,202009,경원선,덕계,2306,3587,1472,3178,3274,1562,37.81859454,127.0569062
16434,202009,경원선,덕정,10392,11179,5475,9669,10974,5207,37.84347015,127.0615003
16435,202009,경원선,도봉,4046,9022,6874,8482,9014,4453,37.67962779,127.0455746
16436,202009,경원선,도봉산,4213,6785,9668,16393,13361,8125,37.68974492,127.0461423
16437,202009,경원선,동두천,7436,5061,2724,3329,4100,2238,37.92762028,127.0547774
16438,202009,경원선,동두천중앙,3675,8567,3753,5289,6167,2770,37.90180843,127.0563875
16439,202009,경원선,망월사,3508,10202,8089,8826,8652,4497,37.71063497,127.0473543
16440,202009,경원선,방학,7974,17157,8754,12500,15583,8291,37.66775024,127.0443057
16441,202009,경원선,보산,2065,2337,1544,3036,2510,1479,37.91453091,127.0571795
16442,202009,경원선,서빙고,3874,6779,2678,5322,6050,2466,37.5199083,126.9884501
16443,202009,경원선,석계,5079,7492,5882,10194,9399,6847,37.61517624,127.0657318
16444,202009,경원선,소요산,3392,3742,4945,8617,5623,2459,37.94727665,127.0606274
16445,202009,경원선,신이문,4080,6981,4183,7687,7413,5133,37.60202448,127.0673685
16446,202009,경원선,양주,9734,11040,7090,10438,12178,6474,37.77419343,127.0448678
16447,202009,경원선,옥수,15,192,20,261,31,251,37.54071815,127.0187087
16448,202009,경원선,왕십리,9803,18417,12783,22413,24525,17715,37.56208505,127.0384314
16449,202009,경원선,외대앞,3302,9296,8423,12609,10386,7343,37.59617573,127.063589
16450,202009,경원선,월계,6298,7155,4120,7386,7286,4149,37.63321594,127.0588457
16451,202009,경원선,응봉,1525,2076,1047,2405,2352,1461,37.55058589,127.0347705
16452,202009,경원선,의정부,13074,29378,27883,30126,33836,22369,37.73889917,127.045923
16453,202009,경원선,이촌,3936,7186,4261,8677,8826,5059,37.52264626,126.9737511
16454,202009,경원선,지행,4594,10554,5217,7726,9770,5403,37.89251965,127.0557757
16455,202009,경원선,창동,0,0,0,0,0,2,37.65292081,127.0479618
16456,202009,경원선,청량리,9919,15484,22076,25065,22695,17754,37.58017222,127.0455682
16457,202009,경원선,한남,9685,11777,9760,12274,12696,6521,37.52941984,127.0089652
16458,202009,경원선,회룡,7444,10855,9200,11387,10295,6679,37.72468322,127.0472035
16459,202009,경의선,가좌,3179,6934,5540,6287,7058,4350,37.568491,126.915487
16460,202009,경의선,강매,1092,2932,1185,2430,2943,1239,37.612314,126.843223
16461,202009,경의선,계양,0,0,0,0,1,1,37.57177255,126.7363912
16462,202009,경의선,곡산,1274,2092,801,1211,1602,587,37.645676,126.801762
16463,202009,경의선,공덕,5942,14622,7576,6908,13803,6040,37.544018,126.951592
16464,202009,경의선,금릉,4367,8342,4001,6387,7380,3735,37.751322,126.765347
16465,202009,경의선,금촌,9084,13803,7343,10556,13295,6426,37.766217,126.774644
16466,202009,경의선,능곡,2533,4332,2656,4488,4403,2609,37.618808,126.820783
16467,202009,경의선,디지털미디어시티,2094,3408,2115,3738,4191,2440,37.576646,126.900984
16468,202009,경의선,문산,7107,12063,4916,9485,9742,4288,37.854619,126.788047
16469,202009,경의선,백마,5881,9596,4482,7481,9105,3924,37.658239,126.794461
16470,202009,경의선,서강대,2641,5780,4272,4033,5171,2871,37.551881,126.935711
16471,202009,경의선,서울,18188,30547,10484,14447,21395,9184,37.554648,126.972559
16472,202009,경의선,수색,4228,12816,6845,6509,10201,4492,37.580842,126.895611
16473,202009,경의선,신촌,3035,4976,1528,2727,2639,1291,37.555134,126.936893
16474,202009,경의선,야당,4409,6455,4810,7245,7072,4502,37.712327,126.761356
16475,202009,경의선,운정,5468,8520,4057,7884,8167,4040,37.725826,126.767257
16476,202009,경의선,월롱,8058,9291,2163,6958,9696,3616,37.796188,126.792587
16477,202009,경의선,일산,5749,11570,6343,8566,9947,5258,37.682077,126.769846
16478,202009,경의선,임진강,0,1,87,310,1,0,37.88899852,126.7475721
16479,202009,경의선,탄현,5344,7682,4966,7288,8883,4660,37.694023,126.761086
16480,202009,경의선,파주,2276,3429,971,3308,3995,977,37.815298,126.792783
16481,202009,경의선,풍산,3775,6330,4658,5754,6813,3842,37.672346,126.786243
16482,202009,경의선,행신,3801,8337,4975,9387,8127,4636,37.612102,126.834146
16483,202009,경의선,홍대입구,1645,4713,3254,3443,5158,3298,37.557192,126.925381
16484,202009,경의선,화전,1814,3840,2070,3161,3740,1809,37.602888,126.868387
16485,202009,경의선,효창공원앞,4166,13164,8078,5272,11024,5251,37.539261,126.961351
16486,202009,01호선,간석,3397,6995,4130,6749,7490,4220,37.464737,126.694181
16487,202009,01호선,개봉,14968,21392,16439,24900,25311,16162,37.494594,126.85868
16488,202009,01호선,구일,6726,9601,5262,8029,9092,4486,37.496756,126.870793
16489,202009,01호선,도원,3694,14539,3320,6386,6435,2723,37.468446,126.642706
16490,202009,01호선,도화,3359,5555,2873,5258,5212,2642,37.46607,126.668672
16491,202009,01호선,동암,13612,16261,11955,20728,20450,13511,37.471408,126.702896
16492,202009,01호선,동인천,19682,28191,13388,28877,33065,15633,37.475276,126.632802
16493,202009,01호선,백운,3950,8038,6114,8874,8548,4510,37.483664,126.707704
16494,202009,01호선,부개,5088,8841,5764,9890,9455,5444,37.488418,126.74109
16495,202009,01호선,부천,17980,36954,34253,44956,49031,32903,37.48405,126.782686
16496,202009,01호선,부평,16515,26922,31282,45118,44556,34747,37.489493,126.724805
16497,202009,01호선,소사,7059,10509,7390,11726,11016,6500,37.482753,126.79544
16498,202009,01호선,송내,27421,67645,35146,37035,64025,28002,37.4876,126.753664
16499,202009,01호선,역곡,12287,24600,20080,28822,28255,18586,37.485178,126.811502
16500,202009,01호선,오류동,5707,9639,8489,12806,12430,7741,37.494526,126.845365
16501,202009,01호선,온수,7489,9978,4737,9323,9202,4629,37.492258,126.823388
16502,202009,01호선,인천,4471,6022,2778,10137,9216,4920,37.476691,126.616936
16503,202009,01호선,제물포,10735,20459,10149,15636,18666,8065,37.466769,126.656666
16504,202009,01호선,주안,16051,24857,17351,30251,32671,18864,37.464941,126.679923
